modelo,versao_modelo,data_geracao,modo_resultado,epi_year_origem,epi_week_origem,semana_origem,target_epi_year,target_epi_week,semana_alvo,horizonte_semanas,bairro_norm,populacao,casos_observados_recentes_4s,incidencia_recente_4s_100k,categoria_recente_observada,categoria_prevista,confianca_modelo,prob_baixo,prob_medio,prob_alto,prob_critico,casos_observados_alvo_4s,incidencia_observada_alvo_4s_100k,categoria_observada_alvo,previsao_correta,status_avaliacao,data_avaliacao
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,APIPUCOS,2523,7,277.44748315497424,Médio,Médio,0.7916540356044837,0.0049110426584064,0.7916540356044837,0.1791997965574302,0.0242351251796795,3.0,118.90606420927466,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,AREIAS,26740,38,142.10919970082276,Médio,Médio,0.9341979292225826,0.0139389675765477,0.9341979292225826,0.0401156791258642,0.0117474240750054,38.0,142.10919970082276,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,ARRUDA,12797,25,195.3582870985388,Médio,Médio,0.9180283529348144,0.0246500633197835,0.9180283529348144,0.0511686987221824,0.0061528850232197,16.0,125.02930374306476,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,BARRO,30565,1,3.2717160150498934,Baixo,Baixo,0.955089232367088,0.955089232367088,0.0383423239933742,0.0042802920570474,0.0022881515824902,2.0,6.543432030099787,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,BEBERIBE,7089,18,253.9145154464664,Médio,Médio,0.7620204115911121,0.0040901382587062,0.7620204115911121,0.2011623538137117,0.0327270963364698,17.0,239.8081534772182,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,BOA VIAGEM,125805,80,63.590477326020434,Baixo,Médio,0.807301045215969,0.1691692920114559,0.807301045215969,0.0179369934070268,0.0055926693655482,58.0,46.10309606136481,Baixo,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,BOA VISTA,13147,20,152.12596029512437,Médio,Médio,0.8553270259471737,0.1040919667807797,0.8553270259471737,0.033308228634342,0.0072727786377046,9.0,68.45668213280597,Baixo,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,BOMBA DO HEMETERIO,7728,14,181.15942028985503,Médio,Médio,0.9322860675065808,0.026880222693096,0.9322860675065808,0.0318787448051732,0.0089549649951497,7.0,90.57971014492752,Baixo,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,BONGI,7060,6,84.98583569405099,Baixo,Médio,0.658969465600156,0.3121182935989552,0.658969465600156,0.0141255306869309,0.0147867101139577,6.0,84.98583569405099,Baixo,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,BRASILIA TEIMOSA,16685,25,149.8351813005694,Médio,Médio,0.8157189522597336,0.1673846698861858,0.8157189522597336,0.0124580655769084,0.0044383122771721,9.0,53.940665268204974,Baixo,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,BREJO DA GUABIRABA,10620,10,94.16195856873824,Baixo,Baixo,0.5276313274234948,0.5276313274234948,0.458708243453315,0.0085443097533644,0.0051161193698256,10.0,94.16195856873824,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,BREJO DE BEBERIBE,7738,17,219.6950116309124,Médio,Médio,0.8616811663016034,0.0110537427125423,0.8616811663016034,0.1153399357539741,0.0119251552318801,8.0,103.38588782631172,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,CABANGA,1831,1,54.61496450027307,Baixo,Médio,0.4968469122525442,0.3647844399205096,0.4968469122525442,0.0403506145077169,0.0980180333192292,1.0,54.61496450027307,Baixo,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,CACOTE,8738,10,114.44266422522315,Médio,Médio,0.9101938774845354,0.0201630018681846,0.9101938774845354,0.0560282181208621,0.0136149025264177,11.0,125.88693064774549,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,CAJUEIRO,5062,6,118.5302252074279,Médio,Médio,0.8935566827477209,0.0330205346669053,0.8935566827477209,0.0521401108920236,0.02128267169335,3.0,59.26511260371395,Baixo,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,CAMPINA DO BARRETO,8757,14,159.8721023181455,Médio,Médio,0.9198610816890788,0.0438507498944206,0.9198610816890788,0.0305675828105493,0.0057205856059513,15.0,171.29153819801303,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,CAMPO GRANDE,31783,26,81.80473838215399,Baixo,Baixo,0.6621993207216704,0.6621993207216704,0.3286131035837337,0.0064152078927094,0.0027723678018864,18.0,56.63404964918353,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,CASA AMARELA,32450,54,166.40986132511557,Médio,Médio,0.9685430341108776,0.0128212632456491,0.9685430341108776,0.0172712996470221,0.0013644029964509,39.0,120.1848998459168,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,CASA FORTE,6307,10,158.55398763278896,Médio,Médio,0.919175922870636,0.0233839266002178,0.919175922870636,0.0442973375320434,0.0131428129971027,7.0,110.98779134295228,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,CAXANGA,13813,4,28.958227756461305,Baixo,Baixo,0.9404303404613324,0.9404303404613324,0.0551643595811304,0.0028673296757612,0.0015379702817759,3.0,21.718670817345977,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,CIDADE UNIVERSITARIA,1819,2,109.95052226498076,Médio,Médio,0.5980747074749452,0.2044162360839738,0.5980747074749452,0.1201548001100957,0.0773542563309852,0.0,0.0,Baixo,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,COELHOS,5923,13,219.48336991389505,Médio,Médio,0.6739623716072962,0.0097815815956356,0.6739623716072962,0.284717507369232,0.031538539427836,13.0,219.48336991389505,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,COHAB,62632,40,63.86511687316388,Baixo,Baixo,0.5318986872564757,0.5318986872564757,0.452708133546787,0.0109220903538556,0.0044710888428816,46.0,73.44488440413846,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,COQUEIRAL,9427,1,10.607828577490189,Baixo,Baixo,0.9612959672577008,0.9612959672577008,0.0325820745706571,0.0034922892406653,0.0026296689309768,3.0,31.82348573247056,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,CORDEIRO,37660,28,74.34944237918215,Baixo,Médio,0.8385858090600081,0.1244335406527744,0.8385858090600081,0.0281969722293061,0.0087836780579112,37.0,98.24747742963358,Baixo,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,CORREGO DO JENIPAPO,8086,14,173.13875834776155,Médio,Médio,0.9129554978798056,0.0137030394772178,0.9129554978798056,0.0527059272597805,0.020635535383196,14.0,173.13875834776155,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,CURADO,16559,9,54.35110815870523,Baixo,Baixo,0.660577025333907,0.660577025333907,0.3243039378737261,0.010604306543882,0.0045147302484847,10.0,60.390120176339146,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,DERBY,1867,1,53.56186395286556,Baixo,Médio,0.6139464917225158,0.3053065509972483,0.6139464917225158,0.0266804711271033,0.0540664861531324,1.0,53.56186395286556,Baixo,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,DOIS IRMAOS,3026,3,99.1407799074686,Baixo,Médio,0.8113579357130335,0.0897115872567495,0.8113579357130335,0.0801839119106871,0.0187465651195297,2.0,66.09385327164573,Baixo,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,DOIS UNIDOS,31437,35,111.333778668448,Médio,Médio,0.9104345483259976,0.0594263005043673,0.9104345483259976,0.0270344131953754,0.0031047379742597,25.0,79.52412762032002,Baixo,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,ENCRUZILHADA,15249,1,6.55780706931602,Baixo,Baixo,0.9749939400819384,0.9749939400819384,0.0210404953968876,0.0024518158649716,0.0015137486562022,3.0,19.67342120794806,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,ENGENHO DO MEIO,9849,5,50.76657528683116,Baixo,Médio,0.5146083331593934,0.4197376150588992,0.5146083331593934,0.0466488645719152,0.0190051872097921,11.0,111.68646563102854,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,ESPINHEIRO,10741,4,37.24048040219719,Baixo,Baixo,0.909771364168292,0.909771364168292,0.0847596061744621,0.0034051089781221,0.0020639206791238,5.0,46.55060050274648,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,ESTANCIA,7408,16,215.98272138228944,Médio,Médio,0.5644932615321225,0.0102008855330181,0.5644932615321225,0.3543046854763305,0.0710011674585288,13.0,175.48596112311014,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,FUNDAO,7793,6,76.99217246246631,Baixo,Baixo,0.5207018631585549,0.5207018631585549,0.4649863344087468,0.0087556714207091,0.005556131011989,8.0,102.65622994995508,Médio,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,GRACAS,19694,8,40.62150908906266,Baixo,Baixo,0.8444032080885053,0.8444032080885053,0.1473124624670599,0.0055324789188173,0.0027518505256174,4.0,20.31075454453133,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,GUABIRABA,11095,12,108.1568273997296,Médio,Médio,0.6342373283595718,0.3309726905226296,0.6342373283595718,0.0282193152348734,0.0065706658829252,6.0,54.0784136998648,Baixo,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,HIPODROMO,2091,0,0.0,Baixo,Baixo,0.7910861446623332,0.7910861446623332,0.1521102353195681,0.0249497166364427,0.0318539033816559,1.0,47.82400765184123,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,IBURA,45448,114,250.8361204013378,Médio,Médio,0.908296379199732,0.0020850628458689,0.908296379199732,0.0858725358285744,0.0037460221258246,103.0,226.63263509945432,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,ILHA DO LEITE,990,0,0.0,Baixo,Baixo,0.5835737672980691,0.5835737672980691,0.3036522612519899,0.0699390034368485,0.0428349680130923,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,ILHA DO RETIRO,3946,2,50.68423720223011,Baixo,Baixo,0.50232529453067,0.50232529453067,0.4474629743119218,0.0294382962232891,0.020773434934119,2.0,50.68423720223011,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,ILHA JOANA BEZERRA,12257,22,179.48927143673004,Médio,Médio,0.6076591678819713,0.0244238602864428,0.6076591678819713,0.3199675118919556,0.0479494599396302,20.0,163.17206494248185,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,IMBIRIBEIRA,52158,142,272.2497028260286,Médio,Médio,0.8543266441177225,0.0015758333800793,0.8543266441177225,0.1393617803902108,0.0047357421119873,90.0,172.55262855170827,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,IPSEP,20610,65,315.3808830664726,Alto,Médio,0.8231978239152118,0.0013680477564818,0.8231978239152118,0.1676362120764447,0.0077979162518616,42.0,203.7845705967977,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,IPUTINGA,49944,61,122.1367932083934,Médio,Médio,0.924395409092547,0.0168246203302994,0.924395409092547,0.0510026119473213,0.0077773586298321,54.0,108.12109562710236,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,JAQUEIRA,1342,1,74.51564828614009,Baixo,Médio,0.6683501129662639,0.2418376848443911,0.6683501129662639,0.0475515508568203,0.0422606513325246,2.0,149.03129657228018,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,JARDIM SAO PAULO,29996,36,120.0160021336178,Médio,Médio,0.8353278584420094,0.1376423380066773,0.8353278584420094,0.023902941344916,0.0031268622063972,24.0,80.01066808907855,Baixo,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,JIQUIA,12051,6,49.78839930296241,Baixo,Baixo,0.8801257010447624,0.8801257010447624,0.1133967341789175,0.0033029967347546,0.0031745680415654,3.0,24.894199651481205,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,JORDAO,20449,41,200.4988018974033,Médio,Médio,0.7127959464115997,0.0104763624480162,0.7127959464115997,0.2500936207405115,0.0266340703998725,36.0,176.04772849528095,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,LINHA DO TIRO,14202,10,70.41261794113505,Baixo,Baixo,0.9319353539773744,0.9319353539773744,0.0642129957924625,0.0026183562647294,0.0012332939654337,2.0,14.082523588227009,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,MACAXEIRA,20126,21,104.34264135943556,Médio,Baixo,0.6092560401935995,0.6092560401935995,0.3718636699499018,0.0156427438417761,0.0032375460147225,9.0,44.71827486832952,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,MADALENA,25832,4,15.48467017652524,Baixo,Baixo,0.927111182535686,0.927111182535686,0.0566575101579303,0.0116787018716697,0.0045526054347137,19.0,73.55218333849488,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,MANGABEIRA,6397,6,93.79396592152573,Baixo,Médio,0.7553583510186992,0.203696760969741,0.7553583510186992,0.0205725285879387,0.020372359423621,6.0,93.79396592152573,Baixo,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,MANGUEIRA,7664,4,52.19206680584551,Baixo,Baixo,0.6707817228595315,0.6707817228595315,0.3069391508613265,0.0113356233027775,0.0109435029763644,5.0,65.24008350730689,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,MONTEIRO,6738,10,148.41199168892845,Médio,Médio,0.8277259625677207,0.1361603664596184,0.8277259625677207,0.0247144238942096,0.0113992470784512,2.0,29.68239833778569,Baixo,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,MORRO DA CONCEICAO,8217,21,255.5677254472435,Médio,Médio,0.9232912124368567,0.0022267025070151,0.9232912124368567,0.0670812240095751,0.007400861046553,13.0,158.2085919435317,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,MUSTARDINHA,10642,12,112.76075925577898,Médio,Médio,0.7874351517848603,0.158986859124461,0.7874351517848603,0.0454863443223792,0.0080916447682994,9.0,84.57056944183425,Baixo,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,NOVA DESCOBERTA,28697,47,163.78018608216885,Médio,Médio,0.9511419102180924,0.0172505783655094,0.9511419102180924,0.0296762106425455,0.0019313007738525,28.0,97.57117468724954,Baixo,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,PAISSANDU,568,1,176.05633802816902,Médio,Médio,0.7489840360396205,0.0166470817601416,0.7489840360396205,0.1341592813500788,0.1002096008501589,1.0,176.05633802816902,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,PARNAMIRIM,6954,6,86.28127696289906,Baixo,Médio,0.8799926591659972,0.0812722942281921,0.8799926591659972,0.0240883786360932,0.0146466679697174,6.0,86.28127696289906,Baixo,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,PASSARINHO,24306,19,78.1699991771579,Baixo,Baixo,0.8582999519890849,0.8582999519890849,0.1352368359741641,0.0046317174447472,0.0018314945920036,10.0,41.14210483008311,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,PAU FERRO,89,0,0.0,Baixo,Baixo,0.5729896426200867,0.5729896426200867,0.2822403311729431,0.0669110640883445,0.0778589621186256,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,PEIXINHOS,2915,1,34.305317324185246,Baixo,Baixo,0.50611412525177,0.50611412525177,0.4018439948558807,0.02327561378479,0.0687662661075592,2.0,68.61063464837049,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,PINA,29195,56,191.81366672375407,Médio,Médio,0.9509354584026533,0.015381855492623,0.9509354584026533,0.0315091378294131,0.0021735482753105,23.0,78.7806131186847,Baixo,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,POCO,5542,2,36.088054853843374,Baixo,Baixo,0.6172284850020526,0.6172284850020526,0.3568819330304141,0.0151485841665944,0.0107409978009388,3.0,54.13208228076507,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,PONTO DE PARADA,2382,2,83.9630562552477,Baixo,Baixo,0.5567684463961358,0.5567684463961358,0.3646406423485614,0.0262592038796426,0.0523317073756601,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,PORTO DA MADEIRA,6495,12,184.75750577367205,Médio,Médio,0.8800010658801297,0.0182456590954178,0.8800010658801297,0.0700569347515566,0.0316963402728958,14.0,215.55042340261733,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,PRADO,11412,18,157.72870662460568,Médio,Médio,0.8897323521958103,0.0739403781921912,0.8897323521958103,0.0313278156580968,0.0049994539539016,13.0,113.91517700665966,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,RECIFE,541,1,184.84288354898337,Médio,Médio,0.657762269444398,0.1305475643113981,0.657762269444398,0.1089502391531992,0.1027399270910046,0.0,0.0,Baixo,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,ROSARINHO,7271,3,41.25979920231055,Baixo,Baixo,0.8794437724675199,0.8794437724675199,0.1078090081216633,0.0047079851336086,0.008039234277208,1.0,13.75326640077018,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,SAN MARTIN,23074,35,151.68588021149347,Médio,Médio,0.9499934787862852,0.0309359054704171,0.9499934787862852,0.0169346069571706,0.0021360087861268,22.0,95.34541041865305,Baixo,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,SANCHO,12768,1,7.832080200501252,Baixo,Baixo,0.9648734963121768,0.9648734963121768,0.0287405197647978,0.0031745587593859,0.0032114251636394,1.0,7.832080200501252,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,SANTANA,2574,13,505.0505050505051,Crítico,Alto,0.5400374644909454,0.0068197042247684,0.2153991505936541,0.5400374644909454,0.237743680690632,8.0,310.8003108003108,Alto,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,SANTO AMARO,27103,45,166.0332804486588,Médio,Médio,0.9396211364921758,0.0159552877253996,0.9396211364921758,0.0404599004915371,0.0039636752908874,43.0,158.65402353982955,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,SANTO ANTONIO,447,3,671.1409395973154,Crítico,Crítico,0.3901371815984309,0.0077319202966252,0.319069582704288,0.2830613154006557,0.3901371815984309,2.0,447.42729306487695,Alto,False,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,27,2021-27,2021,29,2021-29,2,SAO JOSE,8876,13,146.46237043713384,Médio,Médio,0.9106243687664504,0.0334655264058662,0.9106243687664504,0.0428753711146935,0.0130347337129898,11.0,123.92969806219018,Médio,True,Consolidado,2026-09-13T13:37:20-03:00
